code_module,code_presentation,id_student,date_registration,date_unregistration
CCC,2014B,620320,-109.0,-85.0
CCC,2014B,620356,-52.0,3.0
CCC,2014B,620369,-72.0,226.0
CCC,2014B,620376,-78.0,4.0
CCC,2014B,620485,-78.0,95.0
CCC,2014B,620713,-95.0,221.0
CCC,2014B,620897,-22.0,214.0
CCC,2014B,620918,-106.0,55.0
CCC,2014B,620935,-54.0,0.0
CCC,2014B,620974,-74.0,184.0
CCC,2014B,620977,-45.0,101.0
CCC,2014B,621300,-106.0,-73.0
CCC,2014B,621619,-29.0,0.0
CCC,2014B,621655,-78.0,34.0
CCC,2014B,621696,-99.0,-52.0
CCC,2014B,621807,-104.0,-1.0
CCC,2014B,622015,-29.0,-3.0
CCC,2014B,622130,-57.0,-43.0
CCC,2014B,622398,-45.0,3.0
CCC,2014B,622430,-95.0,-92.0
CCC,2014B,622804,-28.0,150.0
CCC,2014B,622897,-93.0,-72.0
CCC,2014B,622948,-24.0,164.0
CCC,2014B,623190,-96.0,-50.0
CCC,2014B,623511,-28.0,-9.0
CCC,2014B,623619,-93.0,-42.0
CCC,2014B,623707,-57.0,59.0
CCC,2014B,623738,-59.0,10.0
CCC,2014B,623786,-45.0,12.0
CCC,2014B,624060,-67.0,185.0
CCC,2014B,624126,-89.0,33.0
CCC,2014B,624354,-82.0,-56.0
CCC,2014B,624593,-67.0,5.0
CCC,2014B,624765,-22.0,66.0
CCC,2014B,625078,-29.0,121.0
CCC,2014B,625121,-22.0,0.0
CCC,2014B,625207,-52.0,23.0
CCC,2014B,625213,-82.0,18.0
CCC,2014B,625267,-78.0,-12.0
CCC,2014B,625423,-59.0,101.0
CCC,2014B,625476,-80.0,200.0
CCC,2014B,625517,-75.0,38.0
CCC,2014B,625527,-72.0,212.0
CCC,2014B,625568,-75.0,-74.0
CCC,2014B,625614,-78.0,125.0
CCC,2014B,625774,-51.0,-12.0
CCC,2014B,625785,-64.0,-25.0
CCC,2014B,625790,-79.0,35.0
CCC,2014B,625793,-27.0,-1.0
CCC,2014B,625884,-80.0,-60.0
CCC,2014B,625950,-75.0,19.0
CCC,2014B,625953,-15.0,142.0
CCC,2014B,626173,-71.0,12.0
CCC,2014B,626296,-74.0,-47.0
CCC,2014B,626349,-65.0,-51.0
CCC,2014B,626417,-28.0,67.0
CCC,2014B,626438,-67.0,0.0
CCC,2014B,626444,-29.0,65.0
CCC,2014B,626469,-68.0,-30.0
CCC,2014B,626518,-75.0,-3.0
CCC,2014B,626625,-40.0,-23.0
CCC,2014B,626712,-22.0,81.0
CCC,2014B,626772,-65.0,-8.0
CCC,2014B,626930,-27.0,180.0
CCC,2014B,627160,-71.0,17.0
CCC,2014B,627168,-69.0,88.0
CCC,2014B,627176,-64.0,12.0
CCC,2014B,627307,-45.0,12.0
CCC,2014B,627395,-65.0,-19.0
CCC,2014B,627435,-53.0,72.0
CCC,2014B,627500,-45.0,209.0
CCC,2014B,627516,-28.0,-23.0
CCC,2014B,627520,-24.0,51.0
CCC,2014B,627632,-68.0,0.0
CCC,2014B,627636,-68.0,9.0
CCC,2014B,627711,-61.0,144.0
CCC,2014B,627784,-28.0,144.0
CCC,2014B,627907,-60.0,20.0
CCC,2014B,627947,-67.0,37.0
CCC,2014B,628022,-52.0,0.0
CCC,2014B,628029,-28.0,227.0
CCC,2014B,628141,-45.0,-22.0
CCC,2014B,628214,-52.0,32.0
CCC,2014B,628366,-57.0,46.0
CCC,2014B,628527,-44.0,97.0
CCC,2014B,628565,-29.0,128.0
CCC,2014B,628677,-43.0,-25.0
CCC,2014B,628718,-45.0,-25.0
CCC,2014B,628725,-57.0,12.0
CCC,2014B,628771,-61.0,150.0
CCC,2014B,628803,-61.0,-45.0
CCC,2014B,628846,-29.0,12.0
CCC,2014B,628938,-60.0,20.0
CCC,2014B,628993,-54.0,-46.0
CCC,2014B,629209,-29.0,-26.0
CCC,2014B,629342,-36.0,223.0
CCC,2014B,629445,-27.0,-18.0
CCC,2014B,629500,-52.0,69.0
CCC,2014B,629560,-53.0,24.0
CCC,2014B,629601,-28.0,-25.0
CCC,2014B,629623,-54.0,0.0
CCC,2014B,629628,-28.0,44.0
CCC,2014B,629632,-54.0,-17.0
CCC,2014B,629692,-29.0,7.0
CCC,2014B,629696,-28.0,146.0
CCC,2014B,629773,-22.0,103.0
CCC,2014B,629798,-44.0,199.0
CCC,2014B,629887,-22.0,0.0
CCC,2014B,629893,-51.0,0.0
CCC,2014B,629906,-51.0,26.0
CCC,2014B,630005,-43.0,131.0
CCC,2014B,630200,-23.0,109.0
CCC,2014B,630514,-50.0,0.0
CCC,2014B,630531,-50.0,5.0
CCC,2014B,630540,-28.0,209.0
CCC,2014B,630573,-22.0,110.0
CCC,2014B,630657,-39.0,26.0
CCC,2014B,630888,-45.0,56.0
CCC,2014B,631038,-29.0,7.0
CCC,2014B,631051,-45.0,34.0
CCC,2014B,631075,-36.0,145.0
CCC,2014B,631300,-43.0,107.0
CCC,2014B,631365,-43.0,0.0
CCC,2014B,631657,-28.0,-25.0
CCC,2014B,631925,-28.0,118.0
CCC,2014B,631929,-29.0,103.0
CCC,2014B,632107,-29.0,135.0
CCC,2014B,632114,-29.0,12.0
CCC,2014B,632133,-29.0,162.0
CCC,2014B,632134,-15.0,55.0
CCC,2014B,632135,-29.0,162.0
CCC,2014B,632190,-23.0,75.0
CCC,2014B,632242,-17.0,153.0
CCC,2014B,632260,-29.0,-19.0
CCC,2014B,632332,-22.0,-14.0
CCC,2014B,632486,-27.0,3.0
CCC,2014B,632487,-29.0,0.0
CCC,2014B,632637,-15.0,11.0
CCC,2014B,632641,-24.0,19.0
CCC,2014B,632691,-27.0,100.0
CCC,2014B,632780,-22.0,-7.0
CCC,2014B,632856,-27.0,101.0
CCC,2014B,632889,-15.0,33.0
CCC,2014B,632903,-28.0,-1.0
CCC,2014B,633071,-23.0,56.0
CCC,2014B,633240,-22.0,66.0
CCC,2014B,633243,-24.0,83.0
CCC,2014B,633256,-17.0,215.0
CCC,2014B,633384,-22.0,213.0
CCC,2014B,633432,-24.0,80.0
CCC,2014B,633455,-23.0,24.0
CCC,2014B,633527,-17.0,3.0
CCC,2014B,633679,-17.0,103.0
CCC,2014B,633716,-24.0,18.0
CCC,2014B,633859,-22.0,0.0
CCC,2014B,633913,-17.0,27.0
CCC,2014B,634057,-23.0,17.0
CCC,2014B,634083,-23.0,0.0
CCC,2014B,634139,-23.0,0.0
CCC,2014B,634176,-22.0,12.0
CCC,2014B,634523,-22.0,24.0
CCC,2014B,634578,-22.0,136.0
CCC,2014B,634655,-17.0,-12.0
CCC,2014B,634737,-22.0,25.0
CCC,2014B,634853,-15.0,223.0
CCC,2014B,635034,-17.0,227.0
CCC,2014B,635041,-21.0,32.0
CCC,2014B,835603,-193.0,-82.0
CCC,2014B,856294,-51.0,46.0
CCC,2014B,1047645,-64.0,-3.0
CCC,2014B,1087710,-302.0,145.0
CCC,2014B,1100639,-151.0,204.0
CCC,2014B,1106724,-132.0,26.0
CCC,2014B,1307784,-113.0,52.0
CCC,2014B,1398821,-263.0,-206.0
CCC,2014B,1407549,-282.0,-117.0
CCC,2014B,1462676,-116.0,68.0
CCC,2014B,1464952,-122.0,-1.0
CCC,2014B,1468838,-53.0,102.0
CCC,2014B,1514245,-97.0,-72.0
CCC,2014B,1541906,-80.0,32.0
CCC,2014B,1551895,-85.0,24.0
CCC,2014B,1560205,-72.0,37.0
CCC,2014B,1591013,-96.0,216.0
CCC,2014B,1619251,-61.0,4.0
CCC,2014B,1638548,-140.0,-10.0
CCC,2014B,1644328,-99.0,54.0
CCC,2014B,1649896,-144.0,-9.0
CCC,2014B,1656486,-82.0,9.0
CCC,2014B,1664810,-134.0,0.0
CCC,2014B,1668504,-210.0,53.0
CCC,2014B,1673876,-141.0,44.0
CCC,2014B,1678014,-136.0,34.0
CCC,2014B,1769985,-75.0,124.0
CCC,2014B,1774071,-29.0,109.0
CCC,2014B,1780737,-29.0,31.0
CCC,2014B,1828112,-53.0,40.0
CCC,2014B,1841267,-170.0,104.0
CCC,2014B,1848820,-34.0,141.0
CCC,2014B,1877015,-240.0,62.0
CCC,2014B,1877732,-225.0,-80.0
CCC,2014B,1894419,-29.0,211.0
CCC,2014B,1896088,-115.0,38.0
CCC,2014B,1930644,-92.0,167.0
CCC,2014B,1937511,-45.0,16.0
CCC,2014B,1938024,-71.0,-54.0
CCC,2014B,1942999,-28.0,111.0
CCC,2014B,1945240,-92.0,117.0
CCC,2014B,1947911,-45.0,208.0
CCC,2014B,1951080,-73.0,178.0
CCC,2014B,2008262,-137.0,72.0
CCC,2014B,2030117,-22.0,68.0
CCC,2014B,2032058,-60.0,67.0
CCC,2014B,2044299,-24.0,115.0
CCC,2014B,2066504,-45.0,67.0
CCC,2014B,2080916,-121.0,-10.0
CCC,2014B,2096918,-186.0,16.0
CCC,2014B,2110039,-24.0,53.0
CCC,2014B,2113778,-28.0,29.0
CCC,2014B,2139273,-60.0,-24.0
CCC,2014B,2142662,-24.0,16.0
CCC,2014B,2148297,-51.0,-10.0
CCC,2014B,2188680,-1.0,16.0
CCC,2014B,2198356,-137.0,-124.0
CCC,2014B,2202076,-297.0,11.0
CCC,2014B,2213982,-151.0,42.0
CCC,2014B,2229583,-267.0,-9.0
CCC,2014B,2252437,-22.0,40.0
CCC,2014B,2327710,-7.0,38.0
CCC,2014B,2329539,-44.0,33.0
CCC,2014B,2341839,-170.0,38.0
CCC,2014B,2343809,-68.0,10.0
CCC,2014B,2355744,-175.0,-93.0
CCC,2014B,2358707,-52.0,89.0
CCC,2014B,2365009,-79.0,10.0
CCC,2014B,2367058,-151.0,86.0
CCC,2014B,2374376,-25.0,-15.0
CCC,2014B,2375259,-39.0,33.0
CCC,2014B,2383036,-235.0,-49.0
CCC,2014B,2384615,-134.0,-89.0
CCC,2014B,2384687,-92.0,44.0
CCC,2014B,2389754,-22.0,101.0
CCC,2014B,2394090,-88.0,-47.0
CCC,2014B,2408651,-134.0,-47.0
CCC,2014B,2421961,-182.0,177.0
CCC,2014B,2436400,-82.0,7.0
CCC,2014B,2446778,-39.0,26.0
CCC,2014B,2451726,-23.0,69.0
CCC,2014B,2464727,-85.0,-80.0
CCC,2014B,2473058,-68.0,59.0
CCC,2014B,2478799,-103.0,48.0
CCC,2014B,2488713,-95.0,33.0
CCC,2014B,2493107,-312.0,-21.0
CCC,2014B,2517778,-85.0,31.0
CCC,2014B,2522932,-151.0,215.0
CCC,2014B,2524572,-74.0,-39.0
CCC,2014B,2530985,-312.0,-54.0
CCC,2014B,2555596,-29.0,188.0
CCC,2014B,2558365,-108.0,108.0
CCC,2014B,2564333,-176.0,31.0
CCC,2014B,2569090,-29.0,103.0
CCC,2014B,2569834,-29.0,72.0
CCC,2014B,2569912,-61.0,38.0
CCC,2014B,2576298,-240.0,-87.0
CCC,2014B,2577091,-71.0,107.0
CCC,2014B,2591014,-39.0,-22.0
CCC,2014B,2602235,-186.0,30.0
CCC,2014B,2604856,-135.0,-1.0
CCC,2014B,2605030,-172.0,-4.0
CCC,2014B,2615849,-104.0,39.0
CCC,2014B,2621379,-71.0,12.0
CCC,2014B,2621734,-177.0,71.0
CCC,2014B,2631547,-219.0,-130.0
CCC,2014B,2646795,-147.0,-5.0
CCC,2014B,2661696,-130.0,44.0
CCC,2014B,2681198,-225.0,133.0
CCC,2014B,2682834,-62.0,0.0
CCC,2014B,2686074,-28.0,-1.0
CCC,2014B,2691267,-172.0,-51.0
CCC,2014B,2691780,-274.0,-80.0
CCC,2014B,2698535,-156.0,180.0
CCC,2014J,25261,-114.0,51.0
CCC,2014J,28952,-50.0,12.0
CCC,2014J,29411,-135.0,100.0
CCC,2014J,34068,-74.0,108.0
CCC,2014J,35355,-25.0,199.0
CCC,2014J,48635,-8.0,12.0
CCC,2014J,51576,-85.0,73.0
CCC,2014J,54062,-67.0,110.0
CCC,2014J,61236,-23.0,69.0
CCC,2014J,67685,-137.0,-4.0
CCC,2014J,69494,-25.0,177.0
CCC,2014J,70214,-17.0,33.0
CCC,2014J,73664,-88.0,60.0
CCC,2014J,74290,-124.0,53.0
CCC,2014J,80243,-150.0,12.0
CCC,2014J,80491,-58.0,198.0
CCC,2014J,88758,-29.0,-8.0
CCC,2014J,91040,-108.0,230.0
CCC,2014J,94978,-143.0,111.0
CCC,2014J,96864,-15.0,72.0
CCC,2014J,101700,-49.0,-25.0
CCC,2014J,102209,-57.0,109.0
CCC,2014J,107883,-82.0,68.0
CCC,2014J,119310,-30.0,25.0
CCC,2014J,124711,-155.0,54.0
CCC,2014J,125777,-29.0,87.0
CCC,2014J,126812,-46.0,111.0
CCC,2014J,128072,-15.0,73.0
CCC,2014J,129198,37.0,173.0
CCC,2014J,130671,-150.0,34.0
CCC,2014J,132423,-45.0,12.0
CCC,2014J,133419,-14.0,125.0
CCC,2014J,134190,-70.0,32.0
CCC,2014J,134982,-24.0,25.0
CCC,2014J,136335,-25.0,217.0
CCC,2014J,152626,-154.0,9.0
CCC,2014J,153788,-137.0,-106.0
CCC,2014J,157310,-150.0,-5.0
CCC,2014J,161781,-38.0,72.0
CCC,2014J,163067,-149.0,12.0
CCC,2014J,165733,-57.0,160.0
CCC,2014J,169297,-38.0,162.0
CCC,2014J,171896,-134.0,84.0
CCC,2014J,185057,-31.0,34.0
CCC,2014J,185451,-89.0,145.0
CCC,2014J,190780,-87.0,75.0
CCC,2014J,199261,-52.0,97.0
CCC,2014J,200372,-75.0,111.0
CCC,2014J,205218,-120.0,-113.0
CCC,2014J,233444,-44.0,187.0
CCC,2014J,234957,-99.0,109.0
CCC,2014J,235121,-11.0,139.0
CCC,2014J,238255,-155.0,118.0
CCC,2014J,246829,-81.0,158.0
CCC,2014J,248818,-115.0,27.0
CCC,2014J,253496,-4.0,207.0
CCC,2014J,256680,-53.0,68.0
CCC,2014J,258042,-22.0,31.0
CCC,2014J,260062,-87.0,111.0
CCC,2014J,261160,-5.0,157.0
CCC,2014J,263150,-22.0,12.0
CCC,2014J,264723,-150.0,74.0
CCC,2014J,266097,-8.0,69.0
CCC,2014J,271526,-144.0,32.0
CCC,2014J,278413,-28.0,27.0
CCC,2014J,278600,-15.0,12.0
CCC,2014J,279879,-93.0,60.0
CCC,2014J,279883,-25.0,12.0
CCC,2014J,283618,-15.0,108.0
CCC,2014J,284741,-124.0,-10.0
CCC,2014J,285412,-108.0,9.0
CCC,2014J,285637,-30.0,158.0
CCC,2014J,287897,-94.0,-11.0
CCC,2014J,291156,-130.0,135.0
CCC,2014J,293321,-30.0,10.0
CCC,2014J,296222,-86.0,-4.0
CCC,2014J,298777,-84.0,-3.0
CCC,2014J,301681,-115.0,-36.0
CCC,2014J,305036,-21.0,72.0
CCC,2014J,307297,-15.0,32.0
CCC,2014J,307789,-35.0,-11.0
CCC,2014J,314555,-124.0,-64.0
CCC,2014J,316454,-84.0,12.0
CCC,2014J,319035,-46.0,-17.0
CCC,2014J,319492,-53.0,150.0
CCC,2014J,320153,-22.0,38.0
CCC,2014J,322499,-32.0,61.0
CCC,2014J,322844,-53.0,166.0
CCC,2014J,324338,-25.0,116.0
CCC,2014J,324440,-70.0,-44.0
CCC,2014J,325497,-32.0,12.0
CCC,2014J,325518,-14.0,12.0
CCC,2014J,329455,-56.0,16.0
CCC,2014J,330952,-86.0,48.0
CCC,2014J,330966,-14.0,138.0
CCC,2014J,331622,-22.0,-3.0
CCC,2014J,335401,-35.0,54.0
CCC,2014J,335914,-14.0,137.0
CCC,2014J,336014,-28.0,139.0
CCC,2014J,338983,-50.0,207.0
CCC,2014J,339824,-22.0,167.0
CCC,2014J,341361,-110.0,43.0
CCC,2014J,344740,-36.0,-4.0
CCC,2014J,350267,23.0,159.0
CCC,2014J,350929,-114.0,9.0
CCC,2014J,351903,-16.0,114.0
CCC,2014J,353660,-14.0,44.0
CCC,2014J,353804,-99.0,60.0
CCC,2014J,357820,-155.0,12.0
CCC,2014J,358578,-21.0,72.0
CCC,2014J,359657,-22.0,10.0
CCC,2014J,360483,-41.0,16.0
CCC,2014J,364066,-142.0,-36.0
CCC,2014J,366164,-44.0,201.0
CCC,2014J,367510,-16.0,37.0
CCC,2014J,367815,-155.0,123.0
CCC,2014J,369242,-72.0,33.0
CCC,2014J,370839,-143.0,141.0
CCC,2014J,371429,-22.0,12.0
CCC,2014J,372577,-101.0,236.0
CCC,2014J,378576,-59.0,235.0
CCC,2014J,382378,-16.0,208.0
CCC,2014J,382857,-95.0,-68.0
CCC,2014J,384106,-18.0,12.0
CCC,2014J,385980,-53.0,51.0
CCC,2014J,389267,-149.0,19.0
CCC,2014J,393526,-24.0,72.0
CCC,2014J,394218,-150.0,-137.0
CCC,2014J,396631,-93.0,67.0
CCC,2014J,400266,-84.0,12.0
CCC,2014J,401011,-29.0,178.0
CCC,2014J,401258,-63.0,12.0
CCC,2014J,402210,-143.0,156.0
CCC,2014J,405125,-35.0,32.0
CCC,2014J,406254,-38.0,12.0
CCC,2014J,406326,-53.0,39.0
CCC,2014J,412304,-28.0,34.0
CCC,2014J,415023,-53.0,3.0
CCC,2014J,416860,-92.0,170.0
CCC,2014J,419024,-31.0,69.0
CCC,2014J,422697,-155.0,96.0
CCC,2014J,425919,-38.0,4.0
CCC,2014J,426316,-24.0,34.0
CCC,2014J,433508,-79.0,235.0
CCC,2014J,439855,-38.0,94.0
CCC,2014J,440637,-93.0,17.0
CCC,2014J,441024,-14.0,6.0
CCC,2014J,442823,5.0,7.0
CCC,2014J,443837,-135.0,-16.0
CCC,2014J,445921,-21.0,12.0
CCC,2014J,446479,-24.0,158.0
CCC,2014J,446778,-37.0,219.0
CCC,2014J,447695,-18.0,128.0
CCC,2014J,448370,-87.0,46.0
CCC,2014J,464780,-45.0,32.0
CCC,2014J,464924,-155.0,-81.0
CCC,2014J,465281,-122.0,-57.0
CCC,2014J,465577,-30.0,163.0
CCC,2014J,465619,-22.0,151.0
CCC,2014J,465764,-79.0,62.0
CCC,2014J,466430,-72.0,12.0
CCC,2014J,467144,-25.0,39.0
CCC,2014J,467381,-137.0,31.0
CCC,2014J,467753,-10.0,124.0
CCC,2014J,468623,-17.0,12.0
CCC,2014J,469281,-43.0,69.0
CCC,2014J,469614,-140.0,41.0
CCC,2014J,470253,-63.0,13.0
CCC,2014J,470617,3.0,12.0
CCC,2014J,470914,-29.0,104.0
CCC,2014J,471374,-74.0,-57.0
CCC,2014J,471810,-22.0,122.0
CCC,2014J,471977,-144.0,-117.0
CCC,2014J,472290,-38.0,46.0
CCC,2014J,472616,-77.0,-4.0
CCC,2014J,473082,-24.0,215.0
CCC,2014J,473491,-140.0,179.0
CCC,2014J,474377,-156.0,-98.0
CCC,2014J,475163,-135.0,239.0
CCC,2014J,477185,-115.0,173.0
CCC,2014J,477246,-144.0,12.0
CCC,2014J,477488,-57.0,-12.0
CCC,2014J,478562,-134.0,26.0
CCC,2014J,479649,-66.0,69.0
CCC,2014J,479987,-66.0,118.0
CCC,2014J,481169,-67.0,236.0
CCC,2014J,481350,-106.0,195.0
CCC,2014J,481618,-123.0,17.0
CCC,2014J,482751,-67.0,26.0
CCC,2014J,482868,-65.0,32.0
CCC,2014J,483666,-148.0,54.0
CCC,2014J,484787,-114.0,51.0
CCC,2014J,485920,-65.0,171.0
CCC,2014J,485949,-129.0,-78.0
CCC,2014J,486877,-123.0,70.0
CCC,2014J,487570,-98.0,52.0
CCC,2014J,488192,-85.0,-50.0
CCC,2014J,488755,-65.0,33.0
CCC,2014J,489990,-114.0,-85.0
CCC,2014J,490313,-53.0,212.0
CCC,2014J,490443,-115.0,31.0
CCC,2014J,490542,-85.0,-68.0
CCC,2014J,491033,-22.0,73.0
CCC,2014J,491926,-120.0,23.0
CCC,2014J,492020,-87.0,73.0
CCC,2014J,492613,-102.0,139.0
CCC,2014J,494211,-129.0,158.0
CCC,2014J,494498,-156.0,163.0
CCC,2014J,494829,-4.0,173.0
CCC,2014J,494911,-129.0,12.0
CCC,2014J,497536,-77.0,65.0
CCC,2014J,497955,-18.0,187.0
CCC,2014J,499683,-25.0,31.0
CCC,2014J,500339,-34.0,6.0
CCC,2014J,500440,-18.0,-5.0
CCC,2014J,501897,-14.0,10.0
CCC,2014J,502004,-42.0,12.0
CCC,2014J,502353,-87.0,74.0
CCC,2014J,503400,-21.0,52.0
CCC,2014J,505403,-88.0,58.0
CCC,2014J,505700,-10.0,186.0
CCC,2014J,505815,-46.0,18.0
CCC,2014J,505967,-129.0,45.0
CCC,2014J,507031,-85.0,158.0
CCC,2014J,507671,-121.0,-44.0
CCC,2014J,508244,-16.0,143.0
CCC,2014J,508295,-148.0,52.0
CCC,2014J,508775,-155.0,12.0
CCC,2014J,509148,-52.0,9.0
CCC,2014J,509150,-42.0,167.0
CCC,2014J,509177,-14.0,12.0
CCC,2014J,510070,-38.0,110.0
CCC,2014J,510401,-81.0,94.0
CCC,2014J,510460,-64.0,31.0
CCC,2014J,511612,-109.0,122.0
CCC,2014J,511859,-42.0,-3.0
CCC,2014J,512861,-88.0,-30.0
CCC,2014J,513918,-123.0,12.0
CCC,2014J,514504,-143.0,143.0
CCC,2014J,518503,-29.0,12.0
CCC,2014J,519116,-109.0,103.0
CCC,2014J,519684,-135.0,136.0
CCC,2014J,519879,-63.0,13.0
CCC,2014J,520854,-93.0,-12.0
CCC,2014J,522004,-28.0,164.0
CCC,2014J,522534,-79.0,137.0
CCC,2014J,522924,-106.0,124.0
CCC,2014J,523334,-24.0,101.0
CCC,2014J,523817,-135.0,38.0
CCC,2014J,524019,-107.0,69.0
CCC,2014J,524170,-153.0,115.0
CCC,2014J,524276,-18.0,156.0
CCC,2014J,524431,-155.0,-1.0
CCC,2014J,524851,-41.0,52.0
CCC,2014J,525060,-37.0,-4.0
CCC,2014J,526124,-84.0,39.0
CCC,2014J,526132,-22.0,154.0
CCC,2014J,526601,-144.0,45.0
CCC,2014J,527958,-15.0,173.0
CCC,2014J,528021,-65.0,9.0
CCC,2014J,528290,-136.0,52.0
CCC,2014J,528700,-28.0,2.0
CCC,2014J,529179,-21.0,72.0
CCC,2014J,529512,-14.0,24.0
CCC,2014J,529550,-29.0,104.0
CCC,2014J,529723,-93.0,33.0
CCC,2014J,531674,-136.0,12.0
CCC,2014J,532744,-46.0,-11.0
CCC,2014J,532846,-25.0,108.0
CCC,2014J,533006,-120.0,12.0
CCC,2014J,534074,-25.0,177.0
CCC,2014J,534203,-80.0,31.0
CCC,2014J,536736,-74.0,21.0
CCC,2014J,536825,-24.0,31.0
CCC,2014J,539408,-25.0,12.0
CCC,2014J,539727,-14.0,12.0
CCC,2014J,540509,-154.0,39.0
CCC,2014J,540694,-24.0,104.0
CCC,2014J,540885,-114.0,10.0
CCC,2014J,541040,-74.0,109.0
CCC,2014J,542054,-140.0,152.0
CCC,2014J,542134,-28.0,-1.0
CCC,2014J,543417,-24.0,66.0
CCC,2014J,543953,-79.0,32.0
CCC,2014J,544071,-135.0,-3.0
CCC,2014J,544319,-10.0,72.0
CCC,2014J,545493,-43.0,-5.0
CCC,2014J,546139,-115.0,129.0
CCC,2014J,546400,-46.0,185.0
CCC,2014J,546634,-23.0,144.0
CCC,2014J,546934,-78.0,96.0
CCC,2014J,547128,-155.0,-113.0
CCC,2014J,547506,-74.0,31.0
CCC,2014J,548922,-114.0,37.0
CCC,2014J,549113,-123.0,12.0
CCC,2014J,549677,-15.0,12.0
CCC,2014J,549769,-10.0,163.0
CCC,2014J,549888,-46.0,209.0
CCC,2014J,549922,-106.0,-1.0
CCC,2014J,550545,-60.0,235.0
CCC,2014J,551158,-22.0,29.0
CCC,2014J,551589,-153.0,28.0
CCC,2014J,551791,-44.0,51.0
CCC,2014J,552255,-78.0,26.0
CCC,2014J,552475,-155.0,12.0
CCC,2014J,552666,-43.0,94.0
CCC,2014J,554266,-32.0,153.0
CCC,2014J,554444,-129.0,12.0
CCC,2014J,554691,-93.0,110.0
CCC,2014J,556521,-4.0,23.0
CCC,2014J,556788,-38.0,-14.0
CCC,2014J,557608,-155.0,110.0
CCC,2014J,558440,-155.0,235.0
CCC,2014J,559672,-25.0,-25.0
CCC,2014J,559912,-150.0,12.0
CCC,2014J,560723,-24.0,33.0
CCC,2014J,561113,-60.0,235.0
CCC,2014J,562437,-155.0,53.0
CCC,2014J,563230,-81.0,69.0
CCC,2014J,563430,-94.0,12.0
CCC,2014J,563951,-113.0,-4.0
CCC,2014J,563967,-148.0,-78.0
CCC,2014J,564356,-149.0,38.0
CCC,2014J,564931,-129.0,173.0
CCC,2014J,565066,-135.0,167.0
CCC,2014J,565109,-144.0,-5.0
CCC,2014J,565707,-109.0,-80.0
CCC,2014J,565840,-10.0,109.0
CCC,2014J,565883,-155.0,77.0
CCC,2014J,566664,-37.0,34.0
CCC,2014J,566694,-155.0,44.0
CCC,2014J,567152,-25.0,-1.0
CCC,2014J,567451,-94.0,77.0
CCC,2014J,568307,-115.0,108.0
CCC,2014J,568596,-16.0,167.0
CCC,2014J,569049,-93.0,61.0
CCC,2014J,569132,-143.0,-101.0
CCC,2014J,570671,-53.0,34.0
CCC,2014J,570717,-108.0,-30.0
CCC,2014J,570954,-10.0,143.0
CCC,2014J,570997,-121.0,45.0
CCC,2014J,571610,-87.0,65.0
CCC,2014J,571950,-122.0,-93.0
CCC,2014J,572154,-92.0,158.0
CCC,2014J,572250,-42.0,32.0
CCC,2014J,572339,-50.0,67.0
CCC,2014J,572584,-134.0,111.0
CCC,2014J,572588,-25.0,80.0
CCC,2014J,572589,-106.0,116.0
CCC,2014J,572599,-29.0,40.0
CCC,2014J,572659,-93.0,12.0
CCC,2014J,572746,-101.0,77.0
CCC,2014J,572754,-106.0,-60.0
CCC,2014J,572816,-38.0,23.0
CCC,2014J,573093,-146.0,108.0
CCC,2014J,573153,-148.0,-58.0
CCC,2014J,573473,-84.0,157.0
CCC,2014J,573481,-107.0,87.0
CCC,2014J,573689,-73.0,59.0
CCC,2014J,573920,-44.0,90.0
CCC,2014J,574056,-150.0,12.0
CCC,2014J,574507,-21.0,116.0
CCC,2014J,574508,-18.0,30.0
CCC,2014J,574523,-154.0,32.0
CCC,2014J,574586,-24.0,107.0
CCC,2014J,574891,37.0,119.0
CCC,2014J,575258,-115.0,-24.0
CCC,2014J,575398,-35.0,178.0
CCC,2014J,575553,-38.0,76.0
CCC,2014J,575763,-60.0,143.0
CCC,2014J,576876,-129.0,-60.0
CCC,2014J,577148,-124.0,102.0
CCC,2014J,577149,-22.0,20.0
CCC,2014J,577460,-115.0,207.0
CCC,2014J,577551,-155.0,130.0
CCC,2014J,578026,-122.0,122.0
CCC,2014J,578634,-113.0,31.0
CCC,2014J,578820,-17.0,159.0
CCC,2014J,578823,-137.0,101.0
CCC,2014J,579052,-38.0,108.0
CCC,2014J,579176,-120.0,104.0
CCC,2014J,579278,-109.0,148.0
CCC,2014J,579283,-106.0,23.0
CCC,2014J,579325,-59.0,23.0
CCC,2014J,579362,-155.0,234.0
CCC,2014J,580657,-102.0,59.0
CCC,2014J,580709,-25.0,51.0
CCC,2014J,580722,-67.0,149.0
CCC,2014J,581288,-37.0,125.0
CCC,2014J,581410,-73.0,106.0
CCC,2014J,581708,-10.0,129.0
CCC,2014J,581770,-120.0,32.0
CCC,2014J,581914,-36.0,10.0
CCC,2014J,582340,-84.0,12.0
CCC,2014J,582395,-53.0,170.0
CCC,2014J,582514,-113.0,32.0
CCC,2014J,582651,-154.0,170.0
CCC,2014J,582723,-3.0,52.0
CCC,2014J,583288,-36.0,12.0
CCC,2014J,584077,-53.0,51.0
CCC,2014J,584414,-92.0,8.0
CCC,2014J,584443,-38.0,97.0
CCC,2014J,584553,-10.0,111.0
CCC,2014J,584711,-147.0,59.0
CCC,2014J,585422,-92.0,107.0
