is_banked,code_module_x,code_presentation_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,final_result,code_module_y,code_presentation_y
0,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
0,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
0,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
0,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
0,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
0,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
1,BBB,2013B,F,Scotland,Lower Than A Level,0-10%,0-35,1,Withdrawn,BBB,2013B
1,BBB,2014B,F,Scotland,Lower Than A Level,0-10%,0-35,2,Fail,BBB,2013B
0,BBB,2013B,M,Wales,Lower Than A Level,10-20,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,M,Wales,Lower Than A Level,10-20,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,M,Wales,Lower Than A Level,10-20,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,M,Wales,Lower Than A Level,10-20,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
1,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,London Region,HE Qualification,70-80%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,HE Qualification,70-80%,0-35,1,Pass,BBB,2013B
0,BBB,2013B,F,Scotland,A Level or Equivalent,40-50%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,A Level or Equivalent,40-50%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,A Level or Equivalent,40-50%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,50-60%,35-55,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,20-30%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,20-30%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,20-30%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,20-30%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Withdrawn,BBB,2013B
0,GGG,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,Pass,BBB,2013B
0,BBB,2013B,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,M,North Region,Lower Than A Level,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,M,North Region,Lower Than A Level,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,M,North Region,Lower Than A Level,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,Lower Than A Level,60-70%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
0,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
0,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
0,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
0,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
0,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
0,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
0,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
1,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
1,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
1,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
1,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
1,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
1,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
1,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
1,BBB,2013B,F,South West Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,BBB,2013B
1,BBB,2013J,F,South West Region,Lower Than A Level,50-60%,0-35,1,Fail,BBB,2013B
0,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,North Western Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2013B,F,South East Region,A Level or Equivalent,50-60%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,South East Region,A Level or Equivalent,50-60%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,South East Region,A Level or Equivalent,50-60%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,South East Region,A Level or Equivalent,50-60%,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013J
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2014J
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013J
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014J
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013B
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013J
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2014J
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013J
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2014J
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013J
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014J
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013B
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013J
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2014J
1,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013B
1,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013J
1,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2014J
1,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013B
1,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013J
1,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014J
1,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013B
1,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013J
1,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2014J
1,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013B
1,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013J
1,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2014J
1,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013B
1,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013J
1,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014J
1,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013B
1,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013J
1,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2014J
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013J
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2014J
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013J
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014J
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013B
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013J
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2014J
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013B
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2013J
0,BBB,2013B,F,London Region,Lower Than A Level,10-20,0-35,1,Withdrawn,BBB,2014J
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013B
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2013J
0,BBB,2013J,F,London Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014J
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013B
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2013J
0,BBB,2014J,F,London Region,Lower Than A Level,10-20,0-35,3,Withdrawn,BBB,2014J
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
0,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
1,BBB,2013B,F,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,BBB,2013B
1,BBB,2014B,F,South West Region,A Level or Equivalent,80-90%,35-55,1,Pass,BBB,2013B
0,BBB,2013B,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,Withdrawn,BBB,2013B
0,BBB,2013B,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,Fail,BBB,2014B
0,BBB,2014B,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014B
0,BBB,2013B,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,Fail,BBB,2014B
0,BBB,2014B,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014B
0,BBB,2013B,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,Fail,BBB,2014B
0,BBB,2014B,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014B
0,BBB,2013B,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,Fail,BBB,2014B
0,BBB,2014B,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014B
0,BBB,2013B,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,Fail,BBB,2014B
0,BBB,2014B,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014B
0,BBB,2013B,M,East Midlands Region,Lower Than A Level,10-20,0-35,1,Fail,BBB,2014B
0,BBB,2014B,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,Withdrawn,BBB,2014B
